USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201801011353 030   8 *** 230 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   28 1028.8 30.35 1011.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801011453 060   8 *** 190 *** * * *  9.1 ** ** ** ** 31 ** ** ** *   32   29 1029.3 30.36 1012.2 *** ***  0.00 ***** ***** ***** **
727930 24233 201801011553 030  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1029.7 30.38 1012.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801011653 010   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   29 1030.0 30.39 1013.2 *** ***  0.00 ***** ***** ***** **
727930 24233 201801011753 010   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 1030.6 30.40 1013.5  37  31  0.00 ***** ***** ***** **
727930 24233 201801011800 010   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 1030.6 ***** 1013.0  37  31 ***** ***** ***** ***** **
727930 24233 201801011853 350   6 *** 230 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 1030.6 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801011953 010   8 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   30 1030.2 30.39 1013.2 *** ***  0.00 ***** ***** ***** **
727930 24233 201801012053 020   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   30 1029.8 30.38 1012.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801012153 010   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   31 1029.8 30.38 1012.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801012253 020   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   32 1030.3 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801012353 010   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   32 1030.5 30.40 1013.5  44  35  0.00 ***** ***** ***** **
727930 24233 201801020000 010   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   32 1030.5 ***** 1013.0  44  32 ***** ***** ***** ***** **
727930 24233 201801020053 340   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 1030.7 30.41 1013.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020153 010  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 1030.6 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020253 020  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   32 1030.6 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020353 020  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   31 1030.4 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020453 020  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.2 30.39 1013.2 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020553 020  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1030.2 30.39 1013.2  41  35  0.00 ***** ***** ***** **
727930 24233 201801020600 020  11 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1030.2 ***** 1012.6  41  32 ***** ***** ***** ***** **
727930 24233 201801020653 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.3 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020753 020  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.5 30.40 1013.5  44  31  0.00 ***** ***** ***** **
727930 24233 201801020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  44  31 ***** *****  0.00 *****  0
727930 24233 201801020853 020  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   34   30 1030.3 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801020953 020  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.3 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021053 020  13 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.3 30.40 1013.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021153 010  14 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.1 30.39 1013.2  36  34  0.00 ***** ***** ***** **
727930 24233 201801021200 010  14 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1030.1 ***** 1012.6  44  34 ***** ***** ***** ***** **
727930 24233 201801021253 010  10 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1029.6 30.38 1012.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021353 020  14 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1029.2 30.37 1012.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021453 020  10 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 1028.7 30.35 1011.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021553 020  11 *** 210 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   30 1028.7 30.35 1011.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021653 010   9 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   30 1028.5 30.34 1011.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021753 350   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 1028.5 30.34 1011.5  38  35  0.00 ***** ***** ***** **
727930 24233 201801021800 350   5 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   31 1028.5 ***** 1011.0  38  35 ***** ***** ***** ***** **
727930 24233 201801021853 040   5 *** 190 *** * * * 10.0 ** ** ** ** ** ** ** ** *   40   31 1028.1 30.33 1011.2 *** ***  0.00 ***** ***** ***** **
727930 24233 201801021953 020   6 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   31 1027.2 30.31 1010.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801022053 300   5 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   32 1026.9 30.30 1010.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801022153 030   6 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   30 1026.1 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801022253 350   5 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   43   33 1025.9 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801022353 360   6 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   32 1025.8 30.27 1009.1  44  38  0.00 ***** ***** ***** **
727930 24233 201801030000 360   6 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   42   32 1025.8 ***** 1008.6  44  34 ***** ***** ***** ***** **
727930 24233 201801030053 360   5 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   33 1026.0 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030153 360   6 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   34 1025.8 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030253 020   5 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   33 1026.0 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030353 150   7 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 1025.7 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030453 ***   0 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   40   33 1024.7 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030553 360   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 1024.3 30.22 1007.5  42  38  0.00 ***** ***** ***** **
727930 24233 201801030600 360   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 1024.3 ***** 1007.0  42  34 ***** ***** ***** ***** **
727930 24233 201801030653 010   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   38   32 1023.9 30.21 1007.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030753 010   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 1023.9 30.21 1007.1  44  34  0.00 ***** ***** ***** **
727930 24233 201801030759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  44  34 ***** *****  0.00 *****  0
727930 24233 201801030853 330   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   32 1024.4 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801030953 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   32 1024.7 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031053 050   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   32 1024.7 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031153 050   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1024.3 30.22 1007.5  38  33  0.00 ***** ***** ***** **
727930 24233 201801031200 050   6 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1024.3 ***** 1007.0  44  33 ***** ***** ***** ***** **
727930 24233 201801031253 010   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1024.3 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031353 030  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   33 1024.1 30.21 1007.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031453 020   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   33 1023.4 30.19 1006.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031551 360   8 *** 722 FEW * * * 10.0 ** ** ** ** ** ** ** ** *   34   30 ****** 30.18 1006.1 *** *** ***** ***** ***** ***** **
727930 24233 201801031553 360   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   30 1023.0 30.18 1006.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031653 360   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   36   33 1022.6 30.17 1005.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031753 020  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   31 1022.7 30.17 1005.8  39  33  0.00 ***** ***** ***** **
727930 24233 201801031800 020  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   31 1022.7 ***** 1005.3  39  33 ***** ***** ***** ***** **
727930 24233 201801031853 350  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   31 1022.0 30.15 1005.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801031953 360   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   45   30 1021.2 30.13 1004.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801032053 010  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   31 1020.3 30.11 1003.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801032153 010  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   34 1019.8 30.09 1003.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801032253 360  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   34 1019.5 30.08 1002.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801032353 350   6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   35 1019.4 30.08 1002.8  49  39  0.00 ***** ***** ***** **
727930 24233 201801040000 350   6 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   35 1019.4 ***** 1002.3  49  33 ***** ***** ***** ***** **
727930 24233 201801040053 360   9 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   35 1019.2 30.07 1002.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040153 360   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   40   35 1018.9 30.06 1002.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040253 020  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   41   34 1018.5 30.05 1001.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040353 010  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   40   34 1018.5 30.05 1001.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040453 020  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 1018.0 30.04 1001.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040553 010  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 1017.4 30.02 1000.8  46  39  0.00 ***** ***** ***** **
727930 24233 201801040600 010  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   39   34 1017.4 ***** 1000.3  46  33 ***** ***** ***** ***** **
727930 24233 201801040653 010   8 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1017.4 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040753 360   8 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   35 1017.0 30.01 1000.5  49  33  0.00 ***** ***** ***** **
727930 24233 201801040759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  49  33 ***** *****  0.00 *****  0
727930 24233 201801040853 060   6 *** 100 *** * * *  9.1 ** ** ** ** ** ** ** ** *   38   35 1016.9 30.01 1000.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801040953 ***   0 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   36   33 1017.2 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041053 ***   0 *** 130 *** * * *  9.1 ** ** ** ** ** ** ** ** *   36   34 1017.2 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041153 210   3 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1016.7 30.00 1000.1  40  35  0.00 ***** ***** ***** **
727930 24233 201801041200 210   3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1016.7 *****  999.6  49  35 ***** ***** ***** ***** **
727930 24233 201801041253 ***   0 *** 140 *** * * *  9.1 ** ** ** ** ** ** ** ** *   38   36 1016.9 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041339 180   3 *** 140 *** * * *  7.0 ** ** ** ** ** ** ** ** *   38   37 ****** 30.01 1000.5 *** *** ***** ***** ***** ***** **
727930 24233 201801041353 150   5 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   39   37 1017.1 30.01 1000.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041453 130   8 *** 130 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   36 1016.8 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041553 190   5 *** 130 *** * * * 10.0 ** ** ** ** ** ** ** ** *   40   37 1016.6 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041653 ***   0 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** *   41   38 1016.9 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041753 ***   0 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   42   40 1017.6 30.02 1000.8  42  37  0.00 ***** ***** ***** **
727930 24233 201801041800 ***   0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   42   40 1017.6 ***** 1000.3  42  37 ***** ***** ***** ***** **
727930 24233 201801041853 ***   0 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1017.4 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801041953 270   5 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   38 1016.6 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801042053 200   6 ***  75 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   37 1016.6 30.00 1000.1 *** ***  0.00T***** *****  0.00T**
727930 24233 201801042153 ***   0 ***  85 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   41 1016.4 29.99  999.8 *** ***  0.00T***** ***** ***** **
727930 24233 201801042253 270   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   41 1016.3 29.99  999.8 *** ***  0.00T***** ***** ***** **
727930 24233 201801042353 ***   0 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   40 1015.9 29.98  999.4  47  42  0.00  0.00T***** ***** **
727930 24233 201801050000 ***   0 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   46   40 1015.9 *****  998.9  47  35 *****  0.00T***** ***** **
727930 24233 201801050053 ***   0 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   40 1015.9 29.98  999.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201801050153 220   5 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1016.5 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801050253 160   7 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 1016.6 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801050353 ***   0 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   41 1016.3 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801050453 ***   0 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   40 1016.3 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201801050553 ***   0 ***  43 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   45   41 1016.4 29.99  999.8  46  44  0.02  0.01 ***** ***** **
727930 24233 201801050600 ***   0 *** *** OVC * * *  8.8 61 ** ** ** ** ** ** ** *   45   41 1016.4 *****  999.3  46  35 *****  0.01 ***** ***** **
727930 24233 201801050653 100   6 ***  60 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   46   40 1016.1 29.98  999.4 *** ***  0.06 ***** ***** ***** **
727930 24233 201801050753 110   6 ***  75 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   45   42 1015.9 29.98  999.4  47  35  0.05 ***** ***** ***** **
727930 24233 201801050759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  47  35 ***** *****  0.13 *****  0
727930 24233 201801050853 ***   0 ***  55 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   43 1015.4 29.97  999.1 *** ***  0.02 ***** *****  0.13 **
727930 24233 201801050953 160   3 ***  44 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   45   43 1015.9 29.98  999.4 *** ***  0.03 ***** ***** ***** **
727930 24233 201801051053 130   9 ***  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   42 1015.9 29.98  999.4 *** ***  0.01 ***** ***** ***** **
727930 24233 201801051153 150   8 ***  50 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   42 1015.7 29.97  999.1  47  44  0.01  0.19  0.20 ***** **
727930 24233 201801051200 150   8 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** *   46   42 1015.7 *****  998.6  47  44 *****  0.20  0.20 ***** **
727930 24233 201801051253 ***   0 ***  65 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   45   43 1015.5 29.97  999.1 *** ***  0.04 ***** ***** ***** **
727930 24233 201801051353 130   7 ***  40 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   47   43 1014.9 29.95  998.4 *** ***  0.02 ***** ***** ***** **
727930 24233 201801051453 ***   0 ***  38 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   43 1015.2 29.96  998.8 *** ***  0.00T***** *****  0.06 **
727930 24233 201801051553 180   5 ***  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   46   43 1015.0 29.95  998.4 *** ***  0.00T***** ***** ***** **
727930 24233 201801051653 250   5 ***  60 *** * * *  7.0 ** ** ** ** 31 ** ** ** *   45   44 1015.9 29.98  999.4 *** ***  0.00T***** ***** ***** **
727930 24233 201801051751 190   9 ***  33 OVC * * *  2.0 ** ** ** ** 62 10 ** ** *   46   45 ****** 30.03 1001.1 *** *** ***** ***** ***** ***** **
727930 24233 201801051753 140   9 ***  35 *** * * *  0.5 ** ** ** ** 62 10 ** ** *   46   44 1017.3 30.02 1000.8  47  45  0.15  0.15 ***** ***** **
727930 24233 201801051800 140   9 *** *** OVC * * *  0.5 63 ** ** ** ** ** ** ** *   46   44 1017.3 ***** 1000.3  47  42 *****  0.16 ***** ***** **
727930 24233 201801051813 110  13 ***  50 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   48   44 ****** 30.00 1000.1 *** ***  0.08 ***** ***** ***** **
727930 24233 201801051853 110  17 ***  70 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   48   44 1016.4 30.00 1000.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201801051951 190   3 ***  65 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   48   46 ****** 29.99  999.8 *** *** ***** ***** ***** ***** **
727930 24233 201801051953 990   6 ***  65 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   49   46 1016.3 29.99  999.8 *** ***  0.00T***** ***** ***** **
727930 24233 201801052026 180   8 ***  50 *** * * *  2.0 ** ** ** ** 62 10 ** ** *   47   46 ****** 30.01 1000.5 *** ***  0.04 ***** ***** ***** **
727930 24233 201801052047 130   7 ***  50 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   48   48 ****** 29.99  999.8 *** ***  0.08 ***** ***** ***** **
727930 24233 201801052053 130   8 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1016.5 30.00 1000.1 *** ***  0.08 ***** *****  0.17 **
727930 24233 201801052153 130   9 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1015.9 29.98  999.4 *** ***  0.00T***** ***** ***** **
727930 24233 201801052253 120   8 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 1016.1 29.99  999.8 *** ***  0.00T***** ***** ***** **
727930 24233 201801052353 130   8 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 1016.2 29.99  999.8  50  46  0.00  0.17 ***** ***** **
727930 24233 201801060000 130   8 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 1016.2 *****  999.3  50  44 *****  0.16 ***** ***** **
727930 24233 201801060053 120   7 ***  50 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   51   47 1016.1 29.99  999.8 *** ***  0.02 ***** ***** ***** **
727930 24233 201801060153 130   7 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   46 1015.9 29.98  999.4 *** ***  0.00T***** ***** ***** **
727930 24233 201801060253 130   9 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   45 1015.9 29.98  999.4 *** ***  0.00 ***** *****  0.02 **
727930 24233 201801060353 140   6 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   44 1016.5 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201801060453 ***   0 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   45 1016.8 30.01 1000.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201801060553 150   7 ***  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 1017.1 30.01 1000.5  51  47  0.01  0.03 ***** ***** **
727930 24233 201801060600 150   7 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 1017.1 *****  999.9  51  44 *****  0.03 ***** ***** **
