USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201701010000 170  10 *** *** OVC * * *  8.8 ** ** ** ** ** ** ** ** *   36   34 1013.1 *****  995.9  36  29 *****  0.01 ***** ***** **
727930 24233 201701010053 170  10 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   36 1011.3 29.84  994.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701010107 170  13 ***   6 *** * * *  9.1 ** ** ** ** ** ** ** ** *   37   36 ****** 29.82  994.1 *** *** ***** ***** ***** ***** **
727930 24233 201701010153 170  11 ***   6 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   37   36 1009.8 29.79  993.1 *** ***  0.02 ***** ***** ***** **
727930 24233 201701010253 200  11  22   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   36 1008.7 29.76  992.1 *** ***  0.00T***** *****  0.02 **
727930 24233 201701010353 230  16  23   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   36 1008.2 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701010407 240  13 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   35 ****** 29.75  991.8 *** *** ***** ***** ***** ***** **
727930 24233 201701010453 220  11 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   34 1008.0 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701010525 220  10 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 ****** 29.73  991.1 *** *** ***** ***** ***** ***** **
727930 24233 201701010553 230  10 ***  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1007.6 29.73  991.1  38  36  0.00  0.02 ***** ***** **
727930 24233 201701010600 230  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1007.6 *****  990.6  38  29 *****  0.02 ***** ***** **
727930 24233 201701010622 250   7 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   34 ****** 29.74  991.4 *** *** ***** ***** ***** ***** **
727930 24233 201701010653 260   6 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   34 1008.1 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701010708 230   8 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   38   33 ****** 29.73  991.1 *** *** ***** ***** ***** ***** **
727930 24233 201701010736 240   8 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 ****** 29.73  991.1 *** *** ***** ***** ***** ***** **
727930 24233 201701010753 230   9 ***  38 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1007.6 29.73  991.1  38  29  0.00 ***** ***** ***** **
727930 24233 201701010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  38  29 ***** *****  0.03 *****  0
727930 24233 201701010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** **
727930 24233 201701010853 220   9 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   37   34 1007.1 29.71  990.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701010940 040  11 ***  11 *** * * *  7.0 ** ** ** ** 71 ** ** ** *   35   33 ****** 29.71  990.4 *** ***  0.00T***** ***** ***** **
727930 24233 201701010953 020  10 ***  11 *** * * *  6.0 ** ** ** ** 71 10 ** ** *   33   32 1006.9 29.71  990.4 *** ***  0.08 ***** ***** ***** **
727930 24233 201701010955 020  10 ***   7 *** * * *  1.3 ** ** ** ** 71 10 ** ** *   33   32 ****** 29.71  990.4 *** ***  0.00T***** ***** ***** **
727930 24233 201701011007 030  13 ***   9 *** * * *  0.5 ** ** ** ** 72 30 ** ** *   33   32 ****** 29.70  990.1 *** ***  0.03 ***** ***** ***** **
727930 24233 201701011051 040   8 ***   4 OBS * * *  0.5 ** ** ** ** 72 30 ** ** *   34   32 ****** 29.71  990.4 *** *** ***** ***** ***** ***** **
727930 24233 201701011053 040   8 ***   4 OBS * * *  0.5 ** ** ** ** 72 30 ** ** *   33   32 1006.9 29.71  990.4 *** ***  0.10 ***** ***** ***** **
727930 24233 201701011129 030  10 ***   6 OBS * * *  0.5 ** ** ** ** 72 30 ** ** *   33   32 ****** 29.70  990.1 *** ***  0.07 ***** ***** ***** **
727930 24233 201701011153 040  11 ***   4 OBS * * *  0.5 ** ** ** ** 72 30 ** ** *   32   32 1006.6 29.70  990.1  38 ***  0.16  0.32  0.35 *****  2
727930 24233 201701011200 040  11 *** *** *** * * *  0.5 73 ** ** ** ** ** ** ** *   32   32 1006.6 *****  989.6  38  32 *****  0.31  0.35 *****  2
727930 24233 201701011239 050   7 ***   9 OBS * * *  0.5 ** ** ** ** 71 30 ** ** *   32   32 ****** 29.68  989.4 *** ***  0.10 ***** ***** *****  2
727930 24233 201701011253 030   5 ***   9 OBS * * *  0.5 ** ** ** ** 71 30 ** ** *   32   32 1006.1 29.68  989.4 *** ***  0.09 ***** ***** *****  2
727930 24233 201701011300 030   9 ***  13 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   32   32 ****** 29.68  989.4 *** ***  0.01 ***** ***** ***** **
727930 24233 201701011306 030   8 ***  15 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   32   32 ****** 29.68  989.4 *** ***  0.01 ***** ***** ***** **
727930 24233 201701011353 060   8 ***  23 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   32   32 1005.8 29.67  989.1 *** ***  0.00T***** ***** ***** **
727930 24233 201701011451 050   6 ***  26 BKN * * *  4.0 ** ** ** ** 71 10 ** ** *   32   30 ****** 29.67  989.1 *** *** ***** ***** ***** ***** **
727930 24233 201701011453 060   6 ***  26 *** * * *  4.0 ** ** ** ** 71 10 ** ** *   31   30 1005.8 29.67  989.1 *** ***  0.00T***** *****  0.11 **
727930 24233 201701011543 340   7 ***  28 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   29 ****** 29.67  989.1 *** ***  0.00T***** ***** ***** **
727930 24233 201701011553 360   8 ***  28 *** * * *  9.1 ** ** ** ** ** ** ** ** *   30   29 1005.7 29.67  989.1 *** ***  0.00T***** ***** ***** **
727930 24233 201701011613 360   7 ***  70 *** * * *  8.0 ** ** ** ** ** ** ** ** *   29   28 ****** 29.67  989.1 *** *** ***** ***** ***** ***** **
727930 24233 201701011651 360  10 ***   5 OVC * * *  8.0 ** ** ** ** ** ** ** ** *   32   30 ****** 29.67  989.1 *** *** ***** ***** ***** ***** **
727930 24233 201701011653 010   9 ***   5 *** * * *  7.0 ** ** ** ** ** ** ** ** *   33   32 1005.8 29.67  989.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701011705 020   8 ***   3 *** * * *  0.5 ** ** ** ** 10 ** ** ** *   33   32 ****** 29.68  989.4 *** *** ***** ***** ***** ***** **
727930 24233 201701011753 340   9 ***   1 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   33   32 1006.2 29.69  989.8  33  28  0.00  0.11 ***** *****  3
727930 24233 201701011800 340   9 *** *** OVC * * *  0.5 41 ** ** ** ** ** ** ** *   33   32 1006.2 *****  989.2  38  28 *****  0.12 ***** *****  3
727930 24233 201701011853 020   9 ***   1 *** * * *  0.5 ** ** ** ** 10 ** ** ** *   33   32 1006.6 29.70  990.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701011943 030  13 ***   3 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   33   31 ****** 29.70  990.1 *** *** ***** ***** ***** ***** **
727930 24233 201701011953 020  11 ***   3 *** * * *  8.0 ** ** ** ** ** ** ** ** *   33   31 1006.6 29.70  990.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701012027 020   8 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   31 ****** 29.69  989.8 *** *** ***** ***** ***** ***** **
727930 24233 201701012051 010  13 *** 100 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 ****** 29.68  989.4 *** *** ***** ***** ***** ***** **
727930 24233 201701012053 010  14 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1006.1 29.68  989.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701012153 020  14 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   35   31 1006.0 29.68  989.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701012253 050   9 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   31 1006.3 29.69  989.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701012353 040  10 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   31 1006.6 29.70  990.1  35  32  0.00 ***** ***** *****  2
727930 24233 201701020000 040  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   34   31 1006.6 *****  989.6  35  32 ***** ***** ***** *****  2
727930 24233 201701020053 050  11 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   31 1007.1 29.71  990.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020153 040   9 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   33   31 1007.4 29.72  990.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020253 040   7 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   30 1007.9 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020353 040   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   30 1008.2 29.74  991.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020453 030  10 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   30 1008.7 29.76  992.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020553 020  10 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   30 1009.2 29.77  992.4  34  31  0.00 ***** ***** *****  2
727930 24233 201701020600 020  10 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   32   30 1009.2 *****  991.9  38  31 ***** ***** ***** *****  2
727930 24233 201701020653 030  10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   29 1009.6 29.79  993.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020753 040  13 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1010.0 29.80  993.4  37  28  0.00 ***** ***** ***** **
727930 24233 201701020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  37  28 ***** *****  0.43 *****  2
727930 24233 201701020853 030  13 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1010.4 29.81  993.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701020953 030  10 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1010.8 29.82  994.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021053 040  11 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   27 1011.1 29.83  994.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021153 030  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   28 1011.7 29.85  995.1  32  29  0.00 *****  0.11 *****  2
727930 24233 201701021200 030  11 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   28 1011.7 *****  994.6  37  29 ***** *****  0.11 *****  2
727930 24233 201701021253 040  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   27 1012.0 29.85  995.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021353 030   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   29   26 1012.6 29.87  995.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021453 060  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   23 1013.4 29.89  996.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021553 070   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 1014.0 29.91  997.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021653 060  14 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   18 1014.8 29.93  997.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021753 050  13 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   31   19 1015.4 29.96  998.8  31  28  0.00 ***** ***** *****  2
727930 24233 201701021800 050  13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   31   19 1015.4 *****  998.3  32  28 ***** ***** ***** *****  2
727930 24233 201701021853 050  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 1016.2 29.98  999.4 *** ***  0.00 ***** ***** ***** **
727930 24233 201701021953 030  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   18 1016.5 29.99  999.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701022053 070   7 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   18 1016.8 30.00 1000.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701022153 080  11 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   17 1017.1 30.01 1000.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701022253 050  11 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** *   34   17 1017.7 30.02 1000.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701022353 070  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   16 1018.5 30.05 1001.8  34  30  0.00 ***** ***** *****  2
727930 24233 201701030000 070  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   16 1018.5 ***** 1001.3  34  29 ***** ***** ***** *****  2
727930 24233 201701030053 060  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   16 1019.3 30.07 1002.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030153 080   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   15 1019.7 30.08 1002.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030253 090   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   14 1020.3 30.10 1003.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030353 090  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   13 1020.9 30.11 1003.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030453 080   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   13 1021.3 30.13 1004.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030553 060   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   12 1022.1 30.15 1005.1  32  27  0.00 ***** ***** *****  2
727930 24233 201701030600 060   9 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   12 1022.1 ***** 1004.6  32  27 ***** ***** ***** *****  2
727930 24233 201701030653 040  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   13 1022.6 30.16 1005.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030753 050   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   14 1023.1 30.18 1006.1  34  26  0.00 ***** ***** ***** **
727930 24233 201701030759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  34  26 ***** *****  0.00 *****  2
727930 24233 201701030853 040   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1023.3 30.19 1006.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701030953 040   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1023.7 30.20 1006.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031053 030   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1024.6 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031153 030   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1024.6 30.22 1007.5  28  23  0.00 *****  0.11 *****  2
727930 24233 201701031200 030   8 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1024.6 ***** 1007.0  34  23 ***** *****  0.11 *****  2
727930 24233 201701031253 020  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1024.7 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031353 360  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   16 1025.0 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031453 010  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   15 1025.3 30.24 1008.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031553 030  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   24   14 1025.7 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031653 020  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   25   17 1026.4 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031753 010   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 1026.4 30.28 1009.5  28  21  0.00 ***** ***** *****  2
727930 24233 201701031800 010   9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 1026.4 ***** 1009.0  28  21 ***** ***** ***** *****  2
727930 24233 201701031853 020   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   17 1026.2 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701031953 010  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   31   18 1026.0 30.27 1009.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701032053 010  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1025.7 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701032153 360  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1025.7 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701032253 010  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1025.6 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701032353 010  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   17 1025.7 30.26 1008.8  33  27  0.00 ***** ***** *****  1
727930 24233 201701040000 010  15 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   17 1025.7 ***** 1008.3  33  23 ***** ***** ***** *****  1
727930 24233 201701040053 010  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   17 1025.8 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040153 020  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   17 1025.8 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040253 020  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1025.6 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040353 020  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   15 1025.2 30.24 1008.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040453 030  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1024.8 30.23 1007.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040553 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   15 1024.7 30.23 1007.8  31  25  0.00 ***** ***** *****  1
727930 24233 201701040600 020   9 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   15 1024.7 ***** 1007.3  31  23 ***** ***** ***** *****  1
727930 24233 201701040653 020  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   14 1024.6 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040753 020  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   14 1024.3 30.22 1007.5  33  21  0.00 ***** ***** ***** **
727930 24233 201701040759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  33  21 ***** *****  0.00 *****  2
727930 24233 201701040853 020  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   13 1024.0 30.21 1007.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701040953 030  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   13 1023.7 30.20 1006.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041053 020  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   11 1023.5 30.19 1006.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041153 010  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   12 1023.2 30.18 1006.1  26  22  0.00 ***** ***** *****  1
727930 24233 201701041200 010  13 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   12 1023.2 ***** 1005.6  33  22 ***** ***** ***** *****  1
727930 24233 201701041253 040  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   13 1022.8 30.17 1005.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041353 040  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   12 1022.8 30.17 1005.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041453 050  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   12 1023.4 30.18 1006.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041553 050   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   24   11 1023.8 30.20 1006.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041653 050   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28    9 1024.5 30.22 1007.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041753 020   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1025.3 30.24 1008.1  28  22  0.00 ***** ***** ***** **
727930 24233 201701041800 020   9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1025.3 ***** 1007.6  28  22 ***** ***** ***** ***** **
727930 24233 201701041853 020  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   31   15 1025.7 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701041953 030  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   14 1025.6 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701042053 030  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   12 1025.5 30.25 1008.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701042110 030  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   11 ****** 30.25 1008.5 *** *** ***** ***** ***** ***** **
727930 24233 201701042153 030  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   35   12 1025.7 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701042253 030  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   36   14 1025.9 30.26 1008.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701042353 030  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   14 1026.4 30.28 1009.5  36  28  0.00 ***** ***** ***** **
727930 24233 201701050000 030  13 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   14 1026.4 ***** 1009.0  36  22 ***** ***** ***** ***** **
727930 24233 201701050053 030  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   14 1026.9 30.29 1009.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050153 030  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   16 1027.7 30.31 1010.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050253 030  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1027.9 30.32 1010.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050353 030  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   17 1027.9 30.32 1010.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050453 030   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1028.4 30.34 1011.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050553 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1028.6 30.34 1011.5  35  25  0.00 ***** ***** ***** **
727930 24233 201701050600 020   9 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1028.6 ***** 1011.0  35  22 ***** ***** ***** ***** **
727930 24233 201701050653 030   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   15 1028.9 30.35 1011.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050753 010  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1028.8 30.35 1011.8  36  22  0.00 ***** ***** ***** **
727930 24233 201701050759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  36  22 ***** *****  0.00 *****  1
727930 24233 201701050853 030  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1028.6 30.34 1011.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701050953 050  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   15 1028.9 30.35 1011.8 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051053 020   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   14 1028.7 30.34 1011.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051153 010   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   13 1028.1 30.33 1011.2  28  22  0.00 ***** ***** ***** **
727930 24233 201701051200 010   9 *** *** CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   13 1028.1 ***** 1010.6  36  22 ***** ***** ***** ***** **
727930 24233 201701051253 040  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   15 1027.7 30.31 1010.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051353 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22   16 1027.3 30.30 1010.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051453 040   7 *** 722 FEW * * * 10.0 ** ** ** ** ** ** ** ** *   22   16 1027.6 30.31 1010.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051553 070   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   17 1027.3 30.30 1010.1 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051653 070   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   26   18 1027.7 30.31 1010.5 *** ***  0.00 ***** ***** ***** **
727930 24233 201701051753 130   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   27   16 1027.7 30.32 1010.8  28  21  0.00 ***** ***** ***** **
727930 24233 201701051800 130   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   27   16 1027.7 ***** 1010.3  28  21 ***** ***** ***** ***** **
