date,hour,mwh
7/21/2015,11,-575
7/21/2015,10,-587
7/21/2015,9,-634
7/21/2015,8,-568
7/21/2015,7,-625
7/21/2015,6,-722
7/21/2015,5,-631
7/21/2015,4,-704
7/21/2015,3,-654
7/21/2015,2,-661
7/21/2015,1,-715
7/21/2015,0,-795
7/22/2015,23,-490
7/22/2015,22,-548
7/22/2015,21,-504
7/22/2015,20,-488
7/22/2015,19,-507
7/22/2015,18,-526
7/22/2015,17,-533
7/22/2015,16,-434
7/22/2015,15,-482
7/22/2015,14,-512
7/22/2015,13,-555
7/22/2015,12,-532
7/22/2015,11,-505
7/22/2015,10,-518
7/22/2015,9,-525
7/22/2015,8,-554
7/22/2015,7,-588
7/22/2015,6,-530
7/22/2015,5,-614
7/22/2015,4,-558
7/22/2015,3,-639
7/22/2015,2,-709
7/22/2015,1,-750
7/22/2015,0,-638
7/23/2015,23,-545
7/23/2015,22,-493
7/23/2015,21,-356
7/23/2015,20,-382
7/23/2015,19,-466
7/23/2015,18,-462
7/23/2015,17,-478
7/23/2015,16,-515
7/23/2015,15,-547
7/23/2015,14,-639
7/23/2015,13,-553
7/23/2015,12,-548
7/23/2015,11,-508
7/23/2015,10,-529
7/23/2015,9,-548
7/23/2015,8,-525
7/23/2015,7,-508
7/23/2015,6,-411
7/23/2015,5,-430
7/23/2015,4,-332
7/23/2015,3,-486
7/23/2015,2,-578
7/23/2015,1,-561
7/23/2015,0,-492
7/24/2015,23,-590
7/24/2015,22,-549
7/24/2015,21,-607
7/24/2015,20,-465
7/24/2015,19,-482
7/24/2015,18,-616
7/24/2015,17,-612
7/24/2015,16,-544
7/24/2015,15,-638
7/24/2015,14,-658
7/24/2015,13,-515
7/24/2015,12,-538
7/24/2015,11,-522
7/24/2015,10,-532
7/24/2015,9,-524
7/24/2015,8,-489
7/24/2015,7,-571
7/24/2015,6,-713
7/24/2015,5,-620
7/24/2015,4,-516
7/24/2015,3,-599
7/24/2015,2,-544
7/24/2015,1,-567
7/24/2015,0,-595
7/25/2015,23,-500
7/25/2015,22,-494
7/25/2015,21,-469
7/25/2015,20,-505
7/25/2015,19,-597
7/25/2015,18,-614
7/25/2015,17,-561
7/25/2015,16,-550
7/25/2015,15,-576
7/25/2015,14,-585
7/25/2015,13,-542
7/25/2015,12,-583
7/25/2015,11,-530
7/25/2015,10,-538
7/25/2015,9,-543
7/25/2015,8,-576
7/25/2015,7,-560
7/25/2015,6,-573
7/25/2015,5,-587
7/25/2015,4,-590
7/25/2015,3,-656
7/25/2015,2,-543
7/25/2015,1,-573
7/25/2015,0,-605
7/26/2015,23,-494
7/26/2015,22,-508
7/26/2015,21,-469
7/26/2015,20,-435
7/26/2015,19,-442
7/26/2015,18,-458
7/26/2015,17,-524
7/26/2015,16,-559
7/26/2015,15,-572
